Frequency (Hz)	Level (dB)
2857.859802	-41.714092
2858.532715	-41.768795
2859.205627	-41.895588
2859.878540	-41.713631
2860.551453	-41.529705
2861.224365	-41.650879
2861.897278	-41.740082
2862.570190	-41.493542
2863.243103	-41.705269
2863.916016	-42.364567
2864.588928	-42.586151
2865.261841	-41.878628
2865.934753	-41.642330
2866.607666	-41.460743
2867.280579	-41.458023
2867.953491	-41.328712
2868.626404	-40.922825
2869.299316	-41.312721
2869.972229	-41.509495
2870.645142	-41.191330
2871.318054	-41.375214
2871.990967	-42.127338
2872.663879	-41.973450
2873.336792	-41.778885
2874.009705	-41.894875
2874.682617	-41.520638
2875.355530	-41.364449
2876.028442	-41.597569
2876.701355	-42.131023
2877.374268	-42.385788
2878.047180	-42.356346
2878.720093	-41.887074
2879.393005	-42.247765
2880.065918	-42.552849
2880.738831	-42.088055
2881.411743	-41.616856
2882.084656	-41.639549
2882.757568	-41.774124
2883.430481	-41.538216
2884.103394	-41.770954
2884.776306	-41.576000
2885.449219	-41.380482
2886.122131	-41.616222
2886.795044	-41.591343
2887.467957	-41.489716
2888.140869	-41.877689
2888.813782	-42.112865
2889.486694	-41.727501
2890.159607	-41.502113
2890.832520	-41.467098
2891.505432	-41.752781
2892.178345	-42.232227
2892.851257	-41.990139
2893.524170	-42.137501
2894.197083	-42.049259
2894.869995	-41.986694
2895.542908	-41.930473
2896.215820	-41.730164
2896.888733	-41.651581
2897.561646	-41.543324
2898.234558	-41.580074
2898.907471	-41.583412
2899.580383	-41.742954
2900.253296	-42.061459
2900.926208	-42.160202
2901.599121	-41.791836
2902.272034	-41.629936
2902.944946	-41.407558
2903.617859	-41.600948
2904.290771	-41.933018
2904.963684	-42.072437
2905.636597	-41.998817
2906.309509	-41.645779
2906.982422	-41.526634
2907.655334	-41.701984
2908.328247	-42.159515
2909.001160	-42.171356
2909.674072	-41.619133
2910.346985	-41.720520
2911.019897	-42.155533
2911.692810	-41.608433
2912.365723	-41.341179
2913.038635	-41.553978
2913.711548	-41.697994
2914.384460	-41.804565
2915.057373	-42.401436
2915.730286	-42.132561
2916.403198	-41.710339
2917.076111	-41.863277
2917.749023	-42.446228
2918.421936	-42.462769
2919.094849	-42.607800
2919.767761	-42.076332
2920.440674	-41.329334
2921.113586	-41.613449
2921.786499	-41.642269
2922.459412	-41.780067
2923.132324	-42.138287
2923.805237	-42.432789
2924.478149	-42.238869
2925.151062	-42.276760
2925.823975	-42.163601
2926.496887	-42.250946
2927.169800	-42.557392
2927.842712	-41.923889
2928.515625	-41.745472
2929.188538	-41.821747
2929.861450	-41.812469
2930.534363	-41.648399
2931.207275	-41.674580
2931.880188	-41.519653
2932.553101	-41.201622
2933.226013	-41.911831
2933.898926	-42.375221
2934.571838	-42.455639
2935.244751	-42.304062
2935.917664	-42.190441
2936.590576	-42.329205
2937.263489	-42.144276
2937.936401	-42.109306
2938.609314	-41.700272
2939.282227	-41.699799
2939.955139	-41.955872
2940.628052	-41.718132
2941.300964	-41.505627
2941.973877	-41.562786
2942.646790	-41.910282
2943.319702	-42.073685
2943.992615	-42.559380
2944.665527	-42.546982
2945.338440	-42.522358
2946.011353	-42.509583
2946.684265	-42.483059
2947.357178	-42.553993
2948.030090	-41.992924
2948.703003	-41.919250
2949.375916	-42.014027
2950.048828	-42.040417
2950.721741	-41.670620
2951.394653	-42.033092
2952.067566	-42.252903
2952.740479	-41.477760
2953.413391	-41.829605
2954.086304	-42.697815
2954.759216	-42.478855
2955.432129	-42.186455
2956.105042	-42.603764
2956.777954	-42.351311
2957.450867	-42.839108
2958.123779	-42.586433
2958.796692	-42.264751
2959.469604	-42.189072
2960.142517	-41.882889
2960.815430	-41.704006
2961.488342	-41.518093
2962.161255	-41.989742
2962.834167	-42.250111
2963.507080	-42.112305
2964.179993	-42.264221
2964.852905	-42.378910
2965.525818	-42.363525
2966.198730	-42.506905
2966.871643	-42.665668
2967.544556	-42.329975
2968.217468	-42.409256
2968.890381	-42.493179
2969.563293	-42.113640
2970.236206	-41.756134
2970.909119	-41.557117
2971.582031	-41.770676
2972.254944	-42.008984
2972.927856	-41.942879
2973.600769	-42.184505
2974.273682	-42.480541
2974.946594	-42.439220
2975.619507	-42.426907
2976.292419	-42.516396
2976.965332	-42.196568
2977.638245	-42.098751
2978.311157	-42.016258
2978.984070	-42.131382
2979.656982	-41.589447
2980.329895	-41.832130
2981.002808	-42.156155
2981.675720	-42.219608
2982.348633	-42.547142
2983.021545	-42.273819
2983.694458	-42.016029
2984.367371	-42.653084
2985.040283	-43.273460
2985.713196	-42.492115
2986.386108	-42.360188
2987.059021	-42.397125
2987.731934	-41.862183
2988.404846	-42.208012
2989.077759	-42.130268
2989.750671	-42.001045
2990.423584	-42.374603
2991.096497	-42.292236
2991.769409	-42.157681
2992.442322	-42.753742
2993.115234	-42.666954
2993.788147	-42.253876
2994.461060	-42.011223
2995.133972	-42.413563
2995.806885	-42.813904
2996.479797	-42.552734
2997.152710	-42.403961
2997.825623	-41.916779
2998.498535	-42.098667
2999.171448	-42.247192
2999.844360	-42.698479
3000.517273	-42.967537
3001.190186	-42.772713
3001.863098	-42.422913
3002.536011	-41.985729
3003.208923	-42.682915
3003.881836	-42.526154
3004.554749	-41.871498
3005.227661	-41.994743
3005.900574	-42.261276
3006.573486	-42.495483
3007.246399	-42.609428
3007.919312	-42.453430
3008.592224	-42.023281
3009.265137	-41.685673
3009.938049	-42.459976
3010.610962	-42.492180
3011.283875	-43.088902
3011.956787	-42.983437
3012.629700	-42.448589
3013.302612	-42.633839
3013.975525	-42.837326
3014.648438	-42.581936
3015.321350	-42.257118
3015.994263	-42.686424
3016.667175	-42.351131
3017.340088	-42.700146
3018.013000	-42.657547
3018.685913	-42.191055
3019.358826	-42.374657
3020.031738	-42.546650
3020.704651	-42.178074
3021.377563	-42.201500
3022.050476	-42.704174
3022.723389	-42.356888
3023.396301	-42.540680
3024.069214	-42.295910
3024.742126	-42.226234
3025.415039	-42.609474
3026.087952	-43.440887
3026.760864	-43.027615
3027.433777	-42.669292
3028.106689	-43.236698
3028.779602	-43.228016
3029.452515	-43.206104
3030.125427	-43.013432
3030.798340	-42.705013
3031.471252	-42.837147
3032.144165	-43.046581
3032.817078	-42.412468
3033.489990	-42.478546
3034.162903	-42.608635
3034.835815	-42.565113
3035.508728	-42.634525
3036.181641	-42.318653
3036.854553	-42.364979
3037.527466	-42.063919
3038.200378	-42.422901
3038.873291	-42.437256
3039.546204	-41.993835
3040.219116	-42.224419
3040.892029	-42.234589
3041.564941	-42.536049
3042.237854	-43.005302
3042.910767	-42.905579
3043.583679	-42.382721
3044.256592	-42.556515
3044.929504	-42.970543
3045.602417	-42.298935
3046.275330	-42.430428
3046.948242	-42.711372
3047.621155	-42.998802
3048.294067	-42.702194
3048.966980	-43.079098
3049.639893	-42.723446
3050.312805	-42.523315
3050.985718	-42.853817
3051.658630	-42.433140
3052.331543	-42.783974
3053.004456	-42.709625
3053.677368	-42.756203
3054.350281	-42.658123
3055.023193	-42.451298
3055.696106	-42.780388
3056.369019	-43.040123
3057.041931	-42.809925
3057.714844	-41.987320
3058.387756	-42.376049
3059.060669	-42.875248
3059.733582	-42.763821
3060.406494	-42.814114
3061.079407	-42.423344
3061.752319	-42.412720
3062.425232	-42.683239
3063.098145	-42.958134
3063.771057	-42.340389
3064.443970	-43.013653
3065.116882	-43.376446
3065.789795	-43.278839
3066.462708	-43.524757
3067.135620	-43.293102
3067.808533	-42.746216
3068.481445	-42.869293
3069.154358	-43.071579
3069.827271	-42.712639
3070.500183	-42.587067
3071.173096	-42.702194
3071.846008	-42.790218
3072.518921	-43.057854
3073.191833	-43.302460
3073.864746	-43.093735
3074.537659	-42.876968
3075.210571	-42.893475
3075.883484	-42.383213
3076.556396	-42.496693
3077.229309	-43.234142
3077.902222	-43.077679
3078.575134	-43.175507
3079.248047	-42.623913
3079.920959	-42.848347
3080.593872	-42.770092
3081.266785	-42.741890
3081.939697	-42.625408
3082.612610	-42.757210
3083.285522	-43.397766
3083.958435	-43.425522
3084.631348	-43.404530
3085.304260	-43.041321
3085.977173	-42.307774
3086.650085	-42.300667
3087.322998	-43.027576
3087.995911	-42.796741
3088.668823	-42.981739
3089.341736	-42.782085
3090.014648	-42.762680
3090.687561	-43.164612
3091.360474	-43.276684
3092.033386	-43.327316
3092.706299	-42.648888
3093.379211	-43.004139
3094.052124	-43.510342
3094.725037	-43.010632
3095.397949	-43.651546
3096.070862	-43.207161
3096.743774	-43.224667
3097.416687	-43.270767
3098.089600	-43.167160
3098.762512	-42.470886
3099.435425	-43.179981
3100.108337	-43.572842
3100.781250	-42.930805
3101.454163	-42.884422
3102.127075	-42.895237
3102.799988	-42.657539
3103.472900	-42.972866
3104.145813	-43.025532
3104.818726	-42.963501
3105.491638	-43.027672
3106.164551	-43.584297
3106.837463	-43.041397
3107.510376	-42.981140
3108.183289	-42.540440
3108.856201	-42.582409
3109.529114	-42.615376
3110.202026	-43.261238
3110.874939	-43.210022
3111.547852	-43.158073
3112.220764	-43.413681
3112.893677	-43.264252
3113.566589	-42.623272
3114.239502	-42.612789
3114.912415	-42.455299
3115.585327	-42.655052
3116.258240	-43.403435
3116.931152	-43.570396
3117.604065	-43.406200
3118.276978	-43.352112
3118.949890	-42.687683
3119.622803	-42.485359
3120.295715	-42.295185
3120.968628	-43.123379
3121.641541	-43.616470
3122.314453	-43.896114
3122.987366	-43.591610
3123.660278	-42.823322
3124.333191	-42.757172
3125.006104	-43.184456
3125.679016	-42.730816
3126.351929	-42.853653
3127.024841	-43.188984
3127.697754	-43.241695
3128.370667	-43.838085
3129.043579	-43.441357
3129.716492	-42.527550
3130.389404	-42.867401
3131.062317	-42.866207
3131.735229	-43.061356
3132.408142	-43.705383
3133.081055	-43.546112
3133.753967	-44.498917
3134.426880	-43.433018
3135.099792	-42.754051
3135.772705	-42.619160
3136.445618	-43.555698
3137.118530	-43.353428
3137.791443	-42.952358
3138.464355	-43.596844
3139.137268	-43.776398
3139.810181	-43.437874
3140.483093	-43.200291
3141.156006	-43.134552
3141.828918	-43.456013
3142.501831	-43.679012
3143.174744	-43.254814
3143.847656	-42.934521
3144.520569	-43.173031
3145.193481	-43.390442
3145.866394	-43.188503
3146.539307	-43.970497
3147.212219	-43.847015
3147.885132	-42.996830
3148.558044	-42.940216
3149.230957	-44.065922
3149.903870	-44.467510
3150.576782	-43.483280
3151.249695	-43.472046
3151.922607	-43.436234
3152.595520	-42.915649
3153.268433	-42.985561
3153.941345	-42.849827
3154.614258	-43.228321
3155.287170	-43.362740
3155.960083	-43.429100
3156.632996	-43.269733
3157.305908	-43.623333
3157.978821	-43.538818
3158.651733	-43.542221
3159.324646	-44.043732
3159.997559	-43.507214
3160.670471	-43.703220
3161.343384	-42.962219
3162.016296	-42.931812
3162.689209	-43.880070
3163.362122	-43.489544
3164.035034	-43.072968
3164.707947	-43.325096
3165.380859	-43.720921
3166.053772	-44.261501
3166.726685	-44.007904
3167.399597	-43.317505
3168.072510	-43.594933
3168.745422	-43.173862
3169.418335	-43.497784
3170.091248	-43.783577
3170.764160	-43.397900
3171.437073	-43.471790
3172.109985	-43.657631
3172.782898	-43.163956
3173.455811	-42.775421
3174.128723	-43.217728
3174.801636	-43.505611
3175.474548	-43.770035
3176.147461	-43.450779
3176.820374	-43.539268
3177.493286	-43.597321
3178.166199	-43.086658
3178.839111	-43.168167
3179.512024	-43.697311
3180.184937	-44.210533
3180.857849	-43.699688
3181.530762	-42.966675
3182.203674	-43.199375
3182.876587	-43.514294
3183.549500	-43.602638
3184.222412	-43.965286
3184.895325	-43.550610
3185.568237	-43.671036
3186.241150	-43.164356
3186.914062	-43.296879
3187.586975	-43.597229
3188.259888	-44.091011
3188.932800	-43.300682
3189.605713	-43.593201
3190.278625	-43.783375
3190.951538	-43.244797
3191.624451	-43.194786
3192.297363	-43.827812
3192.970276	-43.747456
3193.643188	-43.758926
3194.316101	-44.087864
3194.989014	-43.377991
3195.661926	-42.554272
3196.334839	-43.230026
3197.007751	-43.658848
3197.680664	-43.588295
3198.353577	-43.118053
3199.026489	-43.466099
3199.699402	-43.556057
3200.372314	-43.700859
3201.045227	-43.907799
3201.718140	-44.006107
3202.391052	-44.743477
3203.063965	-43.881355
3203.736877	-43.950943
3204.409790	-44.145279
3205.082703	-43.461189
3205.755615	-42.798309
3206.428528	-44.159897
3207.101440	-44.498047
3207.774353	-43.720387
3208.447266	-43.931824
3209.120178	-43.358608
3209.793091	-43.275387
3210.466003	-44.003204
3211.138916	-44.054482
3211.811829	-43.551434
3212.484741	-43.534344
3213.157654	-44.096230
3213.830566	-43.219578
3214.503479	-43.696239
3215.176392	-43.630974
3215.849304	-43.689785
3216.522217	-43.815849
3217.195129	-44.051399
3217.868042	-43.825691
3218.540955	-44.274010
3219.213867	-43.980053
3219.886780	-42.489548
3220.559692	-43.280262
3221.232605	-43.917606
3221.905518	-43.546791
3222.578430	-43.714058
3223.251343	-44.270981
3223.924255	-43.988983
3224.597168	-43.619522
3225.270081	-43.801323
3225.942993	-43.751404
3226.615906	-44.137394
3227.288818	-44.711765
3227.961731	-44.383083
3228.634644	-43.868568
3229.307556	-44.708450
3229.980469	-44.003860
3230.653381	-44.389149
3231.326294	-44.326694
3231.999207	-43.637501
3232.672119	-44.159653
3233.345032	-43.754593
3234.017944	-43.226742
3234.690857	-44.158726
3235.363770	-44.548916
3236.036682	-44.115330
3236.709595	-43.277229
3237.382507	-43.930389
3238.055420	-43.463207
3238.728333	-43.150890
3239.401245	-44.275902
3240.074158	-44.095222
3240.747070	-44.084427
3241.419983	-44.234116
3242.092896	-43.581013
3242.765808	-44.245064
3243.438721	-43.617538
3244.111633	-43.386257
3244.784546	-43.593090
3245.457458	-44.571552
3246.130371	-43.836933
3246.803284	-43.900711
3247.476196	-44.504078
3248.149109	-44.114052
3248.822021	-43.581490
3249.494934	-44.098877
3250.167847	-44.051170
3250.840759	-43.876736
3251.513672	-44.189850
3252.186584	-44.191879
3252.859497	-43.980602
3253.532410	-44.571514
3254.205322	-44.610535
3254.878235	-43.780167
3255.551147	-44.304729
3256.224060	-44.604321
3256.896973	-43.231499
3257.569885	-45.097031
3258.242798	-44.071083
3258.915710	-43.623634
3259.588623	-44.010170
3260.261536	-43.987045
3260.934448	-42.752678
3261.607361	-43.783733
3262.280273	-44.717213
3262.953186	-43.808926
3263.626099	-43.825809
3264.299011	-43.594761
3264.971924	-43.661934
3265.644836	-44.257042
3266.317749	-44.486900
3266.990662	-44.216396
3267.663574	-43.931587
3268.336487	-43.852291
3269.009399	-43.961319
3269.682312	-43.691776
3270.355225	-44.378429
3271.028137	-44.946762
3271.701050	-44.561569
3272.373962	-44.782063
3273.046875	-44.002480
3273.719788	-44.230011
3274.392700	-44.179497
3275.065613	-43.601761
3275.738525	-43.703934
3276.411438	-44.899399
3277.084351	-43.916195
3277.757263	-44.272057
3278.430176	-44.431885
3279.103088	-44.327698
3279.776001	-43.233540
3280.448914	-44.088814
3281.121826	-43.575878
3281.794739	-43.885838
3282.467651	-44.286900
3283.140564	-43.948601
3283.813477	-44.109756
3284.486389	-45.135326
3285.159302	-43.965714
3285.832214	-43.867996
3286.505127	-44.158947
3287.178040	-44.096264
3287.850952	-44.156128
3288.523865	-44.991920
3289.196777	-44.886822
3289.869690	-44.713840
3290.542603	-44.322922
3291.215515	-44.269745
3291.888428	-44.319252
3292.561340	-44.037613
3293.234253	-43.627457
3293.907166	-43.771267
3294.580078	-43.645039
3295.252991	-44.080868
3295.925903	-44.230305
3296.598816	-44.413193
3297.271729	-43.848106
3297.944641	-43.846001
3298.617554	-43.705925
3299.290466	-43.408176
3299.963379	-44.115685
3300.636292	-44.990952
3301.309204	-44.724491
3301.982117	-44.184254
3302.655029	-45.120731
3303.327942	-44.935349
3304.000854	-43.999100
3304.673767	-44.460609
3305.346680	-44.329834
3306.019592	-43.921310
3306.692505	-44.185143
3307.365417	-44.449924
3308.038330	-43.725792
3308.711243	-44.499733
3309.384155	-44.364464
3310.057068	-43.737339
3310.729980	-43.576813
3311.402893	-44.699875
3312.075806	-43.573521
3312.748718	-44.306881
3313.421631	-44.938683
3314.094543	-44.593174
3314.767456	-43.999008
3315.440369	-44.103233
3316.113281	-44.397285
3316.786194	-44.533051
3317.459106	-44.350029
3318.132019	-44.259632
3318.804932	-44.285671
3319.477844	-44.442440
3320.150757	-44.747242
3320.823669	-44.434929
3321.496582	-44.264378
3322.169495	-43.795353
3322.842407	-43.495518
3323.515320	-44.636791
3324.188232	-44.265579
3324.861145	-44.428246
3325.534058	-44.423462
3326.206970	-44.098587
3326.879883	-44.343983
3327.552795	-45.041977
3328.225708	-44.182011
3328.898621	-44.165905
3329.571533	-44.295849
3330.244446	-44.331951
3330.917358	-44.249916
3331.590271	-44.265411
3332.263184	-44.672733
3332.936096	-44.120888
3333.609009	-45.039597
3334.281921	-44.731754
3334.954834	-44.501259
3335.627747	-44.218246
3336.300659	-44.665230
3336.973572	-44.063015
3337.646484	-44.726345
3338.319397	-45.063019
3338.992310	-44.306400
3339.665222	-43.944508
3340.338135	-44.802578
3341.011047	-44.465187
3341.683960	-43.987419
3342.356873	-44.820908
3343.029785	-44.025269
3343.702698	-43.770046
3344.375610	-44.864311
3345.048523	-45.200348
3345.721436	-44.698772
3346.394348	-44.752190
3347.067261	-44.461842
3347.740173	-44.928772
3348.413086	-45.084068
3349.085999	-44.471081
3349.758911	-44.631634
3350.431824	-44.613270
3351.104736	-44.641388
3351.777649	-44.909534
3352.450562	-44.644352
3353.123474	-43.624950
3353.796387	-44.727654
3354.469299	-44.755680
3355.142212	-44.257893
3355.815125	-44.355873
3356.488037	-44.833244
3357.160950	-44.146393
3357.833862	-44.454311
3358.506775	-46.129520
3359.179688	-45.487141
3359.852600	-44.400970
3360.525513	-44.372154
3361.198425	-45.468815
3361.871338	-44.215557
3362.544250	-43.891899
3363.217163	-44.259903
3363.890076	-44.042496
3364.562988	-44.516308
3365.235901	-44.027035
3365.908813	-44.185879
3366.581726	-45.048698
3367.254639	-44.807709
3367.927551	-44.909283
3368.600464	-44.601463
3369.273376	-44.431828
3369.946289	-45.196278
3370.619202	-45.182400
3371.292114	-44.594894
3371.965027	-43.669731
3372.637939	-44.450497
3373.310852	-44.202213
3373.983765	-44.213161
3374.656677	-44.010502
3375.329590	-44.969746
3376.002502	-43.659775
3376.675415	-45.095802
3377.348328	-44.675354
3378.021240	-44.419472
3378.694153	-44.782055
3379.367065	-44.673340
3380.039978	-44.308090
3380.712891	-44.441536
3381.385803	-45.200439
3382.058716	-44.613350
3382.731628	-44.446938
3383.404541	-44.827602
3384.077454	-43.856720
3384.750366	-44.636192
3385.423279	-44.273773
3386.096191	-44.263603
3386.769104	-44.720043
3387.442017	-45.476906
3388.114929	-44.267227
3388.787842	-45.153694
3389.460754	-45.510754
3390.133667	-44.694420
3390.806580	-44.261681
3391.479492	-45.013016
3392.152405	-44.396099
3392.825317	-44.830124
3393.498230	-44.454025
3394.171143	-44.595615
3394.844055	-44.044647
3395.516968	-45.539654
3396.189880	-44.453201
3396.862793	-44.629322
3397.535706	-44.268559
3398.208618	-44.416096
3398.881531	-44.732155
3399.554443	-44.595753
3400.227356	-43.295208
3400.900269	-43.918007
3401.573181	-44.767353
3402.246094	-44.841301
3402.919006	-44.231308
3403.591919	-45.462063
3404.264832	-44.831009
3404.937744	-44.592190
3405.610657	-44.759792
3406.283569	-44.697746
3406.956482	-45.063847
3407.629395	-44.204762
3408.302307	-44.424198
3408.975220	-44.018082
3409.648132	-44.715004
3410.321045	-44.937504
3410.993958	-45.379547
3411.666870	-45.179726
3412.339783	-44.461357
3413.012695	-45.534195
3413.685608	-45.046230
3414.358521	-45.522209
3415.031433	-43.793888
3415.704346	-45.064884
3416.377258	-44.631897
3417.050171	-44.616322
3417.723083	-44.386314
3418.395996	-44.555340
3419.068909	-44.606647
3419.741821	-45.038273
3420.414734	-45.054771
3421.087646	-45.158310
3421.760559	-44.755997
3422.433472	-45.619408
3423.106384	-44.493038
3423.779297	-45.416458
3424.452209	-44.218605
3425.125122	-43.791599
3425.798035	-44.424881
3426.470947	-45.402039
3427.143860	-43.894638
3427.816772	-44.503040
3428.489685	-45.765121
3429.162598	-45.582684
3429.835510	-43.526783
3430.508423	-45.138878
3431.181335	-44.659782
3431.854248	-44.956760
3432.527161	-44.423218
3433.200073	-45.053940
3433.872986	-44.966965
3434.545898	-46.057007
3435.218811	-44.195679
3435.891724	-44.940113
3436.564636	-45.328968
3437.237549	-45.306553
3437.910461	-44.771198
3438.583374	-44.911434
3439.256287	-43.728588
3439.929199	-44.474461
3440.602112	-44.784683
3441.275024	-44.399960
3441.947937	-44.446247
3442.620850	-45.058224
3443.293762	-45.646397
3443.966675	-45.204182
3444.639587	-44.126411
3445.312500	-44.843956
3445.985413	-44.676064
3446.658325	-45.363392
3447.331238	-43.636757
3448.004150	-44.004433
3448.677063	-44.840855
3449.349976	-44.807976
3450.022888	-44.451305
3450.695801	-44.736191
3451.368713	-44.939983
3452.041626	-45.302158
3452.714539	-45.276375
3453.387451	-45.278950
3454.060364	-43.996151
3454.733276	-44.929771
3455.406189	-44.980804
3456.079102	-44.793755
3456.752014	-45.138805
3457.424927	-45.036171
3458.097839	-44.402584
3458.770752	-45.183327
3459.443665	-45.210369
3460.116577	-44.205517
3460.789490	-45.666374
3461.462402	-45.389690
3462.135315	-44.705990
3462.808228	-44.408314
3463.481140	-45.059082
3464.154053	-45.105343
3464.826965	-45.141644
3465.499878	-44.285618
3466.172791	-44.073627
3466.845703	-44.899601
3467.518616	-44.604103
3468.191528	-44.277843
3468.864441	-44.816830
3469.537354	-45.870800
3470.210266	-45.099464
3470.883179	-45.801880
3471.556091	-45.353664
3472.229004	-44.825253
3472.901917	-44.348064
3473.574829	-44.811981
3474.247742	-44.709965
3474.920654	-44.546104
3475.593567	-45.183201
3476.266479	-45.328602
3476.939392	-45.005043
3477.612305	-45.389141
3478.285217	-44.520771
3478.958130	-43.891430
3479.631042	-45.465916
3480.303955	-45.088825
3480.976868	-44.369793
3481.649780	-44.279869
3482.322693	-45.278629
3482.995605	-45.610821
3483.668518	-45.334862
3484.341431	-45.285095
3485.014343	-44.977772
3485.687256	-45.124828
3486.360168	-45.359692
3487.033081	-44.145245
3487.705994	-45.100101
3488.378906	-43.834740
3489.051819	-44.572910
3489.724731	-44.495628
3490.397644	-45.601631
3491.070557	-45.003834
3491.743469	-44.063786
3492.416382	-44.122463
3493.089294	-44.585297
3493.762207	-45.008289
3494.435120	-44.646713
3495.108032	-44.482395
3495.780945	-46.277042
3496.453857	-45.182091
3497.126770	-44.918449
3497.799683	-45.177254
3498.472595	-45.360073
3499.145508	-45.307781
3499.818420	-44.365383
3500.491333	-44.448112
3501.164246	-44.959251
3501.837158	-44.419552
3502.510071	-44.210377
3503.182983	-43.716129
3503.855896	-45.134880
3504.528809	-45.418980
3505.201721	-44.032448
3505.874634	-44.376179
3506.547546	-45.147854
3507.220459	-44.997799
3507.893372	-44.879089
3508.566284	-44.104652
3509.239197	-45.249565
3509.912109	-46.219627
3510.585022	-45.663048
3511.257935	-44.544643
3511.930847	-44.837425
3512.603760	-45.352623
3513.276672	-46.085438
3513.949585	-45.156963
3514.622498	-45.230011
3515.295410	-45.008060
3515.968323	-44.596188
3516.641235	-43.993896
3517.314148	-44.204540
3517.987061	-45.029259
3518.659973	-45.149452
3519.332886	-44.704857
3520.005798	-44.247444
3520.678711	-45.050663
3521.351624	-44.808804
3522.024536	-43.861267
3522.697449	-45.532322
3523.370361	-45.157242
3524.043274	-45.096058
3524.716187	-45.392719
3525.389099	-44.997723
3526.062012	-45.473480
3526.734924	-45.186691
3527.407837	-44.856506
3528.080750	-44.351559
3528.753662	-44.484730
3529.426575	-45.411716
3530.099487	-44.873119
3530.772400	-44.637012
3531.445312	-45.380806
3532.118225	-44.909485
3532.791138	-45.025246
3533.464050	-44.662128
3534.136963	-43.918682
3534.809875	-45.212460
3535.482788	-44.559341
3536.155701	-44.861473
3536.828613	-44.352531
3537.501526	-45.032921
3538.174438	-44.630470
3538.847351	-45.711891
3539.520264	-44.770947
3540.193176	-45.388409
3540.866089	-44.803230
3541.539001	-45.627525
3542.211914	-44.187843
3542.884827	-45.376640
3543.557739	-45.583794
3544.230652	-44.654804
3544.903564	-44.394337
3545.576477	-45.940125
3546.249390	-45.765316
3546.922302	-45.985134
3547.595215	-45.175301
3548.268127	-44.948311
3548.941040	-44.718273
3549.613953	-44.656731
3550.286865	-44.414845
3550.959778	-44.364113
3551.632690	-45.275623
3552.305603	-45.519772
3552.978516	-44.945400
3553.651428	-46.146587
3554.324341	-44.315865
3554.997253	-44.467560
3555.670166	-45.373188
3556.343079	-44.414162
3557.015991	-45.275482
3557.688904	-45.518105
3558.361816	-45.276115
3559.034729	-45.280643
3559.707642	-44.881962
3560.380554	-45.136723
3561.053467	-44.456860
3561.726379	-44.831097
3562.399292	-44.624821
3563.072205	-45.067993
3563.745117	-45.406055
3564.418030	-45.535305
3565.090942	-43.455048
3565.763855	-44.717407
3566.436768	-44.434330
3567.109680	-44.843849
3567.782593	-44.567497
3568.455505	-44.702206
3569.128418	-44.445461
3569.801331	-45.747154
3570.474243	-44.371067
3571.147156	-44.854984
3571.820068	-44.297401
3572.492981	-44.995903
3573.165894	-45.193108
3573.838806	-45.124802
3574.511719	-44.435192
3575.184631	-44.819496
3575.857544	-46.019634
3576.530457	-45.525131
3577.203369	-44.029217
3577.876282	-45.211540
3578.549194	-45.838657
3579.222107	-44.732620
3579.895020	-44.607380
3580.567932	-44.441376
3581.240845	-44.996330
3581.913757	-45.435555
3582.586670	-44.780449
3583.259583	-44.597744
3583.932495	-44.724411
3584.605408	-45.654633
3585.278320	-44.614716
3585.951233	-44.857903
3586.624146	-45.248577
3587.297058	-44.780685
3587.969971	-44.559624
3588.642883	-45.808960
3589.315796	-44.492157
3589.988708	-44.841469
3590.661621	-44.379631
3591.334534	-43.859203
3592.007446	-43.830353
3592.680359	-44.801540
3593.353271	-44.610260
3594.026184	-45.540085
3594.699097	-44.109367
3595.372009	-43.917919
3596.044922	-44.732601
3596.717834	-44.868504
3597.390747	-45.332672
3598.063660	-45.679829
3598.736572	-44.776081
3599.409485	-44.064335
3600.082397	-44.926487
3600.755310	-45.888210
3601.428223	-44.219318
3602.101135	-44.194458
3602.774048	-45.300411
3603.446960	-45.934444
3604.119873	-45.090984
3604.792786	-45.682163
3605.465698	-44.379631
3606.138611	-45.107544
3606.811523	-44.997868
3607.484436	-44.709641
3608.157349	-45.358063
3608.830261	-45.767307
3609.503174	-44.995514
3610.176086	-45.357315
3610.848999	-44.918037
3611.521912	-44.834938
3612.194824	-44.884357
3612.867737	-45.075714
3613.540649	-44.384087
3614.213562	-45.109352
3614.886475	-45.809795
3615.559387	-45.197651
3616.232300	-44.759754
3616.905212	-45.426285
3617.578125	-44.825073
3618.251038	-43.838795
3618.923950	-45.766350
3619.596863	-46.011402
3620.269775	-44.457485
3620.942688	-45.433949
3621.615601	-45.054283
3622.288513	-44.728951
3622.961426	-45.096256
3623.634338	-44.742588
3624.307251	-44.521076
3624.980164	-44.850597
3625.653076	-44.807610
3626.325989	-44.708046
3626.998901	-44.092194
3627.671814	-43.993153
3628.344727	-44.573540
3629.017639	-44.130909
3629.690552	-45.350861
3630.363464	-45.328022
3631.036377	-45.381413
3631.709290	-44.767574
3632.382202	-43.991154
3633.055115	-44.237335
3633.728027	-44.524872
3634.400940	-44.370945
3635.073853	-45.395931
3635.746765	-45.265537
3636.419678	-44.099117
3637.092590	-43.517036
3637.765503	-44.887497
3638.438416	-45.265694
3639.111328	-44.271442
3639.784241	-44.064789
3640.457153	-44.060547
3641.130066	-44.828411
